Distance (m),Elevation (m)
40175.08242,458.3042297
40186.79603,459.153656
40198.50963,459.153656
40210.22323,459.4831848
40221.93683,459.3258667
40233.65043,459.2879028
40245.36403,459.4239502
40257.07763,459.4355774
40268.79124,459.4425354
40280.50484,459.6490479
40292.21844,460.552124
40303.93204,460.5882568
40315.64564,460.6494751
40327.35924,460.7212524
40339.07284,459.9042053
40350.78645,460.7718506
40362.50005,460.8468628
40374.21365,467.741272
40385.92725,467.741272
40397.64085,470.2209473
40409.35445,465.8077393
40421.06806,460.471344
40432.78166,460.9024963
40444.49526,459.5602417
40456.20886,459.5602417
40467.92246,459.5558777
40479.63606,461.1570129
40491.34966,460.9451904
40503.06327,461.0213318
40514.77687,459.8835144
40526.49047,459.8835144
40538.20407,459.5715942
40549.91767,461.5947571
40560.58478,461.8779297
40571.25189,466.8541565
40581.919,463.7801819
40592.58611,463.7801819
40603.25322,460.9735413
40613.92032,468.7974243
40624.58743,464.8938293
40635.25454,465.0762939
40645.92165,465.0762939
40656.58876,468.0351257
40667.25587,468.6758728
40677.92298,467.35495
40688.59009,464.6513062
40699.2572,464.4216003
40709.9243,464.4216003
40720.59141,464.2433472
40731.25852,466.6758118
40741.92563,464.8769226
40752.59274,465.1427612
40763.25985,469.1831055
40773.92696,469.1831055
40784.59407,468.2045288
40795.26118,466.943573
40805.92828,469.3624573
40816.59539,467.6861267
40827.2625,467.6861267
40837.92961,469.2964172
40848.59672,469.4812317
40859.26383,468.9804688
40869.93094,469.7023926
40880.59805,473.9506836
40891.26516,473.9506836
40901.93226,474.2652588
40912.59937,480.3209534
40923.26648,486.7170105
40933.93359,480.8074341
40944.6007,480.8074341
40955.26781,484.5096436
40965.93492,480.0032959
40976.60203,475.2815857
40987.26914,474.8351746
40997.93625,470.9498291
41008.60335,470.9498291
41019.27046,470.2713928
41029.93757,469.4305725
41040.60468,468.0365295
41051.27179,468.6477051
41061.9389,470.3140869
41072.60601,468.3766174
41083.27312,467.9017029
41093.94023,468.2589417
41104.60733,468.6507568
41115.27444,468.9196472
41125.94155,468.2702332
41136.60866,467.7072449
41147.27577,467.6343689
41157.94288,467.585144
41168.60999,465.5509949
41179.2771,467.0761414
41189.94421,468.1654663
41200.61131,467.7380676
41211.27842,466.5290527
41221.94553,466.4556274
41232.61264,468.1251526
41243.27975,468.1251526
41256.49204,469.8760376
41269.70433,470.7128296
41282.91662,471.4014893
41296.12891,471.4014893
41309.3412,468.3172607
41322.55349,466.5787048
41335.76578,467.3156128
41348.97807,465.5797729
41362.19037,464.7307739
41375.40266,466.4024963
41388.61495,466.4024963
41401.82724,467.460022
41415.03953,466.6463623
41428.25182,465.6190796
41441.46411,465.4237366
41454.6764,465.0866699
41467.88869,464.8554382
41481.10098,465.8130493
41491.62665,466.1823425
41502.15232,466.4772034
41512.67799,466.236084
41523.20366,466.236084
41533.72933,467.5525818
41544.255,469.2253113
41554.78067,467.5827332
41565.30634,472.520752
41575.83201,468.4148865
41586.35768,468.4148865
41596.88335,467.3461914
41607.40901,465.9160461
41617.93468,465.5603333
41628.46035,466.0048828
41638.98602,466.0048828
41649.51169,466.4802246
41660.03736,465.8964844
41670.56303,467.0418396
41681.0887,466.9313354
41691.61437,466.6887512
41702.14004,466.6887512
41712.66571,466.940979
41723.19138,466.9397278
41733.71705,467.2060242
41744.24272,467.0046387
41754.76839,467.45401
41765.29406,467.3970947
41775.81973,467.2413025
41786.3454,467.9060364
41796.87107,469.6816406
41807.39674,470.2666626
41817.9224,470.2666626
41828.44807,468.8358459
41838.97374,467.9260864
41849.49941,465.9606323
41860.02508,468.1230469
41870.55075,468.1230469
41881.07642,467.1575623
41891.60209,469.6907043
41902.12776,469.1231079
41912.65343,467.7218933
41923.1791,466.5332031
41933.70477,467.4668579
41944.23044,468.7555847
41956.68151,469.5221863
41969.13259,469.5221863
41981.58366,468.8132629
41994.03473,466.7185364
42006.4858,469.4869385
42018.93688,469.1429138
42031.38795,470.5966492
42043.83902,470.5966492
42056.2901,471.9557495
42068.74117,472.3439026
42081.19224,471.1728516
42093.64332,470.8911438
42106.09439,469.3625793
42118.54546,469.3625793
42130.99654,469.1159973
42143.44761,470.1053772
42155.89868,469.8241577
42168.34976,470.1928101
42180.80083,471.7310486
42193.2519,471.7310486
42205.70298,471.9672241
42218.15405,475.3262634
42230.60512,472.167511
42243.0562,472.2077026
42255.50727,472.6769409
42267.95834,472.6769409
42280.40942,472.2605591
42292.86049,473.051178
42305.31156,473.8009338
42317.76264,472.5673828
42330.21371,472.4488525
42342.66478,472.4488525
42355.11586,474.7928467
42367.56693,473.9233704
42380.018,474.052002
42392.46908,472.9258423
42404.92015,473.0925293
42417.37122,473.0925293
42429.82229,471.7395935
42442.27337,474.6813049
42454.72444,474.7170105
42467.17551,473.7485657
42479.62659,473.3259277
42492.07766,473.3259277
42504.52873,472.9198303
42516.97981,472.6791687
42529.71021,472.1297607
42542.44061,473.1939697
42555.17101,473.380188
42567.90141,471.8681335
42580.63181,472.5533447
42593.36221,472.5836182
42606.09261,472.5836182
42618.82302,472.7609253
42631.55342,472.9519958
42644.28382,473.0583191
42657.01422,472.8912048
42669.74462,473.0298157
42682.47502,473.0298157
42695.20542,473.3652649
42707.93582,473.2871704
42720.66622,473.7046204
42733.39663,472.3076782
42746.12703,474.6804199
42758.85743,474.6982727
42771.58783,474.6482849
42782.03306,474.749176
42792.47829,474.749176
42802.92353,474.6522827
42813.36876,474.4341125
42823.81399,473.8316956
42834.25923,474.2806702
42844.70446,473.8608093
42855.14969,472.611084
42865.59492,474.5104065
42876.04016,473.5614014
42886.48539,473.5614014
42896.93062,473.0765076
42907.37586,471.4463501
42917.82109,472.6381836
42928.26632,471.6136169
42938.71155,479.9830627
42949.15679,479.9830627
42959.60202,478.519165
42970.04725,475.6591187
42980.49249,475.7388306
42990.93772,474.1491394
43001.38295,474.1491394
43011.82818,474.8111267
43022.27342,475.0027466
43032.71865,475.6243286
43043.16388,475.6499939
43053.60912,475.0323792
43064.05435,475.0323792
43074.49958,475.6617126
43084.94481,476.067627
43095.39005,477.0713196
43105.83528,477.1035461
43116.28051,477.1035461
43126.72575,476.4881592
43137.17098,478.7036438
43147.61621,479.763916
43159.59599,479.5323792
43171.57577,478.4082642
43183.55555,479.5769348
43195.53533,479.7260742
43207.51511,478.7749634
43219.49489,480.2955933
43231.47467,481.1330872
43243.45445,478.8773804
43255.43423,478.8038635
43267.41401,478.0010376
43279.39379,478.6257324
43291.37357,473.4561768
43303.35335,473.4561768
43315.33312,470.0375366
43327.3129,474.3146057
43339.29268,466.8349304
43351.27246,471.1895752
43363.25224,472.8255615
43375.23202,473.4478455
43387.2118,472.2102051
43399.19158,475.9980774
43411.17136,477.4436646
43423.15114,476.9139404
43435.13092,476.5632629
43447.1107,476.5632629
43459.09048,476.4915161
43471.07026,476.3763733
43483.05004,477.3920593
43495.02982,477.890564
43507.0096,479.831543
43518.98938,479.5231628
43530.96916,479.3532104
43542.94894,478.9289551
43554.92872,478.6368713
43566.90849,481.8575439
43578.88827,479.1752625
43590.86805,476.9734802
43602.84783,478.605835
43614.82761,481.782959
43626.80739,479.5391541
43638.78717,477.4486389
43650.76695,479.5880737
43662.74673,478.2497864
43674.72651,478.8539429
43686.70629,480.6851196
43698.68607,481.9993896
43709.82441,481.9993896
43720.96275,478.3999023
43732.10108,477.145874
43743.23942,480.0167236
43754.37776,480.8858948
43765.5161,483.7637329
43776.65444,475.9201965
43787.79277,482.9103394
43798.93111,479.0509949
43810.06945,476.188446
43821.20779,479.7003479
43832.34613,479.715271
43843.48446,479.6351013
43854.6228,479.5424194
43865.76114,479.4967957
43876.89948,481.4121094
43888.03782,481.4121094
43899.17615,482.5269165
43910.31449,483.8908691
43921.45283,481.453186
43932.59117,486.4582825
43943.72951,486.4319763
43954.86784,486.4319763
43966.00618,489.9202881
43977.14452,484.0152893
43988.28286,482.2181396
43999.4212,480.2762756
44010.55953,480.2762756
44021.69787,481.9874268
44032.83621,480.8557434
44043.97455,481.0708923
44055.11289,481.2893372
44066.18721,481.6402588
44077.26153,481.6402588
44088.33585,482.2838135
44099.41017,481.5058289
44110.48448,483.3560486
44121.5588,483.9076538
44132.63312,482.3104858
44143.70744,480.8855896
44154.78176,480.7281189
44165.85608,482.1683655
44176.9304,480.6553955
44188.00472,480.1859131
44199.07904,481.1109314
44210.15336,481.4240112
44221.22768,481.321167
44232.302,482.3827515
44243.37632,481.656189
44254.45064,481.656189
44265.52496,481.9359741
44276.59928,482.1766968
44287.6736,482.3608093
44298.74792,482.0821533
44309.82224,480.9313049
44320.89656,480.8574219
44331.97088,480.8114319
44343.0452,479.3198547
44354.11952,485.1266785
44365.19383,480.0950317
44376.98455,481.4267883
44388.77526,480.5693359
44400.56597,480.5693359
44412.35668,481.4321899
44424.1474,481.0569458
44435.93811,481.7438354
44447.72882,483.2230225
44459.51953,481.2857666
44471.31024,482.0726318
44483.10096,481.7958679
44494.89167,482.7840271
44506.68238,482.4681396
44518.47309,482.4339294
44530.26381,482.6105957
44542.05452,483.3571777
44553.84523,484.1190491
44565.63594,483.6522827
44577.42665,484.5290833
44589.21737,484.4043274
44601.00808,484.549408
44612.79879,484.549408
44624.5895,485.4381104
44636.38022,487.645874
44648.17093,488.7886963
44659.96164,484.9322205
44671.75235,484.9664307
44683.54306,485.3189392
44695.33378,484.3551331
44707.12449,485.1643982
44718.9152,485.9851685
44730.70591,484.0829468
44742.49663,484.0829468
44754.28734,483.582428
44766.07805,483.6665649
44777.86876,483.0608826
44789.65947,482.9775696
44801.45019,483.4522095
44813.2409,483.4522095
44825.03161,483.2601624
44836.82232,483.3844299
44848.61303,480.4354858
44860.40375,479.7292786
44872.19446,483.1781006
44883.98517,483.1781006
44895.77588,485.8927002
44907.5666,486.9977112
44919.35731,487.1829529
44931.14802,486.5128174
44942.93873,487.6211243
44954.72944,486.1803894
44966.52016,485.9533997
44978.31087,486.8298035
44990.10158,486.0958252
45001.89229,487.5361023
45013.68301,485.5620117
45025.47372,485.5620117
45037.26443,486.7968445
45049.05514,487.1922302
45060.84585,485.2979736
45072.63657,484.1240845
45084.42728,483.9445801
45095.48398,483.9445801
45106.54069,485.2182007
45117.59739,485.1118469
45128.6541,485.1425781
45139.7108,488.5369873
45150.76751,492.1409912
45161.82421,481.6263428
45172.88092,481.6263428
45183.93762,484.8477478
45194.99433,485.9967957
45206.05103,486.7095337
45217.10774,486.7076721
45228.16444,489.0697021
45239.22115,489.616272
45250.27785,489.616272
45261.33456,491.7806702
45272.39126,491.6741028
45283.44797,495.2653503
45294.50467,492.7049255
45305.56138,493.2710266
45316.61808,491.8536377
45327.67479,493.8890686
45338.73149,490.8984375
45349.7882,488.0509338
45360.8449,486.7816162
45371.90161,486.5531006
45382.95831,486.466217
45394.01502,487.7036438
45405.07172,487.9263306
45416.12843,487.1754761
45427.18513,487.6169434
45438.24184,489.7008667
45449.29854,490.0086975
45460.35525,489.8327026
45471.41195,490.6885376
45482.46866,487.8795471
45493.52536,488.2102661
45504.58207,492.1569824
45515.63877,487.6793213
45526.69548,488.4107971
45537.75218,488.5210571
45548.80889,488.9710693
45559.86559,488.9430542
45570.9223,489.0518188
45581.979,489.5210876
45593.03571,490.171936
45604.09241,489.7782288
45615.14912,489.7782288
45626.20582,489.0006409
45637.26253,489.3947754
45648.31923,489.1248169
45659.37594,488.1698914
45670.43264,488.0471497
45681.48934,492.2592468
45692.54605,492.2592468
45704.70843,488.6976624
45716.8708,489.989624
45729.03318,489.3024597
45741.19555,489.4108887
45753.35793,489.2931213
45765.5203,489.6956787
45777.68268,491.0673218
45789.84505,493.2406616
45802.00743,492.7211609
45814.1698,491.8626404
45826.33218,491.8626404
45838.49455,495.2034912
45850.65693,499.6960144
45862.81931,495.4026184
45874.98168,496.5507507
45887.14406,495.5013733
45899.30643,495.5013733
45911.46881,495.0377502
45923.63118,494.2307739
45935.79356,492.5036316
45947.95593,493.2536316
45960.11831,493.6845093
45972.28068,493.1436768
45984.44306,493.7423096
45996.60544,492.2536926
46008.76781,493.7996521
46020.93019,495.0412903
46033.09256,492.8379211
46045.25494,492.8379211
46057.41731,491.9916992
46069.57969,493.7649231
46081.74206,491.8157349
46093.90444,493.2904968
46106.06681,496.2470398
46118.22919,496.2470398
46130.39157,496.3799133
46142.55394,497.9352112
46154.71632,500.8781738
46166.87869,497.4699707
46179.04107,497.4699707
46191.20344,495.0630188
46203.36582,504.4636841
46215.52819,503.9963989
46227.69057,500.1530762
46239.85294,500.1530762
46252.01532,498.5922852
46264.17769,502.2528381
46276.34007,503.7176208
46288.50245,503.4793701
46300.66482,504.144989
46311.14599,505.7912598
46321.62715,505.7912598
46332.10832,504.071228
46342.58949,505.9723816
46353.07066,508.0817871
46363.55182,507.4359131
46374.03299,508.9746399
46384.51416,511.104126
46394.99532,508.9569092
46405.47649,509.5389404
46415.95766,510.4218445
46426.43882,501.1103821
46436.91999,494.3546753
46447.40116,494.3546753
46457.88232,493.7413025
46468.36349,493.4797974
46478.84466,494.8779907
46489.32583,495.3692322
46499.80699,493.5923462
46510.28816,493.5923462
46520.76933,494.8877869
46531.25049,494.1051025
46541.73166,494.1358643
46552.21283,494.303833
46562.69399,494.6469727
46573.17516,494.6469727
46583.65633,494.2009277
46594.13749,493.419281
46604.61866,494.7378235
46615.09983,494.9446411
46625.581,494.7062378
46636.06216,498.6311951
46646.54333,498.6311951
46657.0245,497.9125977
46667.50566,496.421936
46677.98683,495.5198975
46688.468,495.9364014
46698.94916,495.8978882
46709.43033,495.5872192
46719.9115,495.5872192
46732.94208,494.9155579
46745.97266,495.7022095
46759.00324,494.0301514
46772.03381,494.4634705
46785.06439,493.0117493
46798.09497,494.9083557
46811.12555,495.3158875
46824.15613,496.3244324
46837.18671,487.6151733
46850.21729,493.8312683
46863.24787,496.7651672
46876.27845,493.2060852
46889.30903,495.1449585
46902.33961,496.269989
46915.37018,496.924469
46928.40076,494.2985229
46941.43134,497.6887512
46954.46192,494.5211182
46967.4925,495.4875183
46980.52308,496.9896545
46993.55366,500.2375183
47006.58424,500.2375183
47019.61482,498.8257751
47032.6454,498.5938721
47045.67598,498.3068848
47058.70655,498.6701355
47071.73713,498.2876892
47084.76771,498.2876892
47097.79829,497.9536438
47110.82887,496.6464233
47123.85945,496.2412109
47136.89003,497.4947815
47149.92061,497.3395386
47162.95119,497.3395386
47175.98177,495.6203308
47189.01235,498.7247009
47202.04293,499.1569824
47215.0735,498.8669434
47228.10408,498.986084
47241.13466,497.4841309
47254.16524,498.5503235
47267.19582,501.7599182
47280.2264,503.2412415
47293.25698,501.6961365
47306.28756,501.4389954
47319.31814,501.4389954
47332.34872,504.4521179
47345.3793,499.9643555
47358.40987,499.7897644
47371.44045,501.8989868
47384.47103,497.9840698
47397.50161,497.3240051
47410.53219,499.0742188
47423.56277,502.586731
47436.59335,498.727356
47449.62393,500.6546631
47462.65451,504.824585
47473.62062,504.824585
47484.58674,499.8063965
47495.55286,499.3511353
47506.51898,499.1413879
47517.48509,499.498291
47528.45121,499.498291
47539.41733,499.372406
47550.38344,501.6876831
47561.34956,507.0014648
47572.31568,499.8772278
47583.28179,499.8772278
47594.24791,499.0075989
47605.21403,501.1519165
47616.18015,501.3464355
47627.14626,502.5495605
47638.11238,502.5495605
47649.0785,501.8024902
47660.04461,506.6000977
47671.01073,505.348877
47681.97685,503.5958862
47695.55256,506.1849365
47709.12827,506.1849365
47722.70398,507.201355
47736.2797,510.5037231
47749.85541,507.1205139
47763.43112,508.4097595
47777.00683,512.8239136
47790.58254,508.8208313
47804.15826,504.9381714
47817.73397,501.9456787
47831.30968,516.9413452
47844.88539,527.9801025
47855.40684,527.9801025
47865.92828,525.7828979
47876.44973,524.7068481
47886.97118,523.2052612
47897.49262,520.9714966
47908.01407,518.1663208
47918.53551,513.5880127
47929.05696,513.5880127
47939.57841,511.7571716
47950.09985,512.324707
47960.6213,511.0951843
47971.14275,509.5446472
47981.66419,509.1462708
47992.18564,504.9179382
48002.70708,504.9179382
48013.22853,507.1384583
48023.74998,509.0122681
48034.27142,510.0279846
48044.79287,509.695343
48055.31431,506.8976135
48065.83576,506.8976135
48076.35721,504.5436401
48086.87865,503.9359436
48097.4001,504.0325928
48107.92154,504.2853394
48118.44299,508.9075928
48128.96444,505.7256775
48139.48588,505.7256775
48150.00733,503.9597778
48160.52877,505.0331726
48171.62605,504.8803101
48182.72333,505.3094177
48193.82061,505.3094177
48204.91789,505.5931396
48216.01517,505.5170898
48227.11245,506.7921143
48238.20974,506.7362061
48249.30702,504.2666016
48260.4043,504.2666016
48271.50158,503.809082
48282.59886,504.5005493
48293.69614,504.3990479
48304.79342,504.3990479
48315.8907,504.1447754
48326.98798,504.6025391
48338.08526,504.402832
48349.18254,505.231842
48360.27982,505.1358948
48371.3771,505.1358948
48382.47438,504.643219
48393.57166,504.1589355
48404.66894,501.9320984
48416.83131,501.5126648
48428.99369,504.8675842
48441.15606,504.3996582
48453.31844,504.4756775
48465.48081,504.4853516
48477.64319,504.4853516
48489.80557,504.8131714
48501.96794,504.2537842
48514.13032,504.4943848
48526.29269,504.7871399
48538.45507,503.8611755
48550.61744,504.8327026
48562.77982,504.8414917
48574.94219,504.6734924
48587.10457,505.6936035
48599.26694,504.8203125
48611.42932,504.8203125
48623.59169,504.6513977
48635.75407,506.5257568
48647.91645,507.2889099
48659.42532,505.0552673
48670.9342,505.0987549
48682.44308,506.170166
48693.95196,506.170166
48705.46083,506.589386
48716.96971,506.1235657
48728.47859,506.9575806
48739.98747,506.0421448
48751.49634,506.8853149
48763.00522,506.8853149
48774.5141,506.2835388
48786.02298,506.8215332
48797.53185,506.0921021
48809.04073,505.3597412
48820.54961,506.4552612
48832.05849,506.4552612
48843.56737,504.9976807
48855.07624,507.9849548
48866.58512,504.4595337
48878.094,503.4241943
48889.60288,505.9972534
48901.11175,505.9972534
48912.62063,506.8432007
48924.12951,506.2336426
48935.63839,508.6205444
48947.14726,508.9916687
48958.65614,510.7102356
48970.16502,509.9322815
48981.6739,506.6278076
48993.18277,506.77005
49003.63228,508.8851013
49014.08178,507.4151611
49024.53128,507.4151611
49034.98078,505.1404724
49045.43028,505.9595642
49055.87978,507.7030945
49066.32928,509.2761841
49076.77878,507.4485779
49087.22828,507.4485779
49097.67778,507.3129883
49108.12728,516.6561279
49118.57678,505.9285278
49129.02628,506.3789368
49139.47578,506.3377991
49149.92528,505.6416016
49160.37478,506.753479
49170.82428,506.6898804
49181.27378,506.6702576
49191.72328,506.461853
49202.17278,506.6352234
49212.62228,506.0029602
49223.07179,506.0029602
49233.52129,506.8340149
49243.97079,507.3348694
49254.42029,506.9467468
49264.86979,504.6173096
49275.31929,506.404541
49285.76879,507.2451477
49296.21829,507.2451477
49306.66779,507.8994141
49317.11729,508.8400269
49327.56679,509.8626709
49338.56008,507.2384949
49349.55337,506.6936951
49360.54666,508.0314941
49371.53995,506.3651428
49382.53324,506.3451538
49393.52653,507.406311
49404.51982,506.9969177
49415.51311,507.6882324
49426.5064,506.9573669
49437.49969,506.7857666
49448.49298,506.9826965
49459.48627,507.2504883
49470.47956,507.2597656
49481.47285,507.2597656
49492.46614,507.3004456
49503.45943,507.5101318
49514.45272,508.1315918
49525.44602,507.2066956
49536.43931,506.8782043
49547.4326,506.8782043
49558.42589,507.2900085
49569.41918,509.7366028
49580.41247,509.8684998
49591.40576,510.6629028
49604.53479,511.8447266
49617.66382,508.4243164
49630.79286,508.5674133
49643.92189,506.300293
49657.05093,507.1620789
49670.17996,506.6673889
49683.30899,507.9502563
49696.43803,507.3407898
49709.56706,509.6948242
49722.6961,505.0665588
49735.82513,505.0665588
49748.95416,507.1853027
49762.0832,508.5396729
49775.21223,506.5332947
49788.34126,507.3453369
49801.4703,507.3036804
49814.59933,506.624054
49827.72837,507.9090271
49840.8574,508.5832214
49853.98643,507.2179565
49867.11547,507.7102966
49880.2445,508.2875671
49893.37354,506.4702454
49906.50257,508.5684204
49919.6316,508.0557251
49932.76064,508.5975647
49945.88967,502.8158264
49959.0187,507.4285278
49972.14774,510.4789429
49985.27677,510.4789429
49998.40581,511.7088928
50011.53484,509.8747253
50024.66387,509.8548889
50037.79291,510.4718628
50049.09863,511.3977661
50060.40434,511.0350342
50071.71006,510.4022217
50083.01578,510.4022217
50094.3215,512.1417847
50105.62721,509.6192627
50116.93293,510.2710571
50128.23865,508.7162781
50139.54436,507.355835
50150.85008,507.355835
50162.1558,510.1462097
50173.46152,511.0354004
50184.76723,510.5122375
50196.07295,510.0178223
50207.37867,508.6274109
50218.68439,510.2007141
50229.9901,510.2007141
50241.29582,510.5909119
50252.60154,510.4398804
50263.90726,510.5254822
50275.21297,510.7520142
50286.51869,511.4509277
50297.82441,510.6165771
50309.13013,511.2483521
50320.43584,510.7788696
50331.74156,510.000824
50343.04728,510.7392578
50354.353,509.6907959
50365.65871,509.6907959
50376.96443,509.3506775
50388.27015,510.7513123
50399.57587,509.9311523
50410.88158,510.8873596
50422.1873,510.6488037
50433.49302,511.0184631
50444.79874,511.0184631
50456.10445,511.5492554
50467.41017,510.975647
50478.71589,511.1960754
50490.02161,511.5799561
50501.32732,510.5950623
50512.63304,512.5768433
50523.93876,511.4741516
50535.24448,512.6968994
50546.55019,510.7846375
50557.85591,510.0299377
50569.16163,509.9653931
50580.46734,510.3717957
50591.77306,510.3717957
50603.07878,511.0519104
50614.3845,510.2972107
50625.69021,509.6819763
50636.99593,509.5744629
50648.30165,510.4369507
50659.60737,510.2325134
50670.91308,511.5764465
50682.2188,509.8847351
50693.52452,510.9518433
50704.83024,511.7940674
50716.13595,511.8906555
50727.44167,510.765564
50738.74739,510.765564
50750.05311,510.1386108
50761.35882,511.9855957
50772.66454,512.4158325
50783.97026,505.1418457
50795.27598,510.4220581
50806.58169,518.0163574
50817.88741,518.0163574
50829.19313,530.3330688
50840.49885,532.6518555
50854.16054,531.9782104
50867.82224,519.3393555
50881.48393,523.2317505
50895.14563,518.6854858
50908.80732,513.3629761
50922.46902,512.7214966
50936.13071,513.1986694
50949.79241,512.9280396
50963.4541,510.6480103
50977.1158,511.5617676
50990.77749,514.0650024
51004.43919,512.8800659
51018.10089,513.6390991
51031.76258,513.8288574
51045.42428,514.0059204
51059.08597,513.1627197
51072.74767,512.6691895
51086.40936,513.0968628
51100.07106,513.4602051
51113.73275,513.0959473
51127.39445,513.6290894
51141.05614,513.8405762
51154.71784,513.6313477
51168.37953,513.6313477
51182.04123,513.6333008
51195.70293,513.8777466
51206.57381,513.0845337
51217.44469,512.7559814
51228.31558,514.1398926
51239.18646,513.8095093
51250.05734,514.3885498
51260.92823,515.9537354
51271.79911,515.7073975
51282.67,515.0302734
51293.54088,515.6852417
51304.41176,515.3585815
51315.28265,514.6600952
51326.15353,515.0906372
51337.02441,518.0031128
51347.8953,515.2312012
51358.76618,514.9037476
51369.63707,514.9037476
51380.50795,515.0631714
51391.37883,515.4251099
51402.24972,514.512207
51413.1206,515.3405762
51423.99149,519.9835815
51434.86237,519.9835815
51445.73325,521.9029541
51456.60414,516.6824951
51467.47502,515.9193115
51478.3459,515.5921021
51489.21679,515.21521
51500.08767,513.8044434
51510.95856,513.28125
51521.82944,513.28125
51532.70032,514.6939087
51543.57121,514.2766113
51554.44209,513.4640503
51565.31297,513.8638306
51577.19269,512.8795776
51589.07241,513.6350098
51600.95213,513.6350098
51612.83184,513.9364014
51624.71156,514.0280151
51636.59128,514.5053711
51648.47099,515.0413818
51660.35071,513.4979248
51672.23043,513.4979248
51684.11014,513.4146729
51695.98986,513.5598145
51707.86958,514.1906128
51719.74929,514.4657593
51731.62901,514.8624268
51743.50873,515.1505737
51755.38845,514.9699707
51767.26816,515.4589844
51779.14788,515.6500854
51791.0276,515.5943604
51802.90731,515.9267578
51814.78703,515.6696167
51826.66675,515.6409912
51838.54646,516.0371094
51850.42618,514.8828125
51862.3059,514.9994507
51874.18561,515.383606
51886.06533,516.6613159
51897.94505,515.5610352
51909.82477,515.5610352
51921.70448,516.2754517
51933.5842,516.3240356
51945.46392,516.7327881
51957.34363,516.2542725
51969.22335,516.2368774
51981.10307,516.0894775
51992.98278,516.6547852
52004.8625,516.1558838
52016.74222,515.7694092
52028.62193,515.7374878
52040.50165,515.9631348
52052.38137,515.9631348
52064.26108,512.9002686
52076.1408,516.4414063
52088.02052,514.2161255
52100.12023,513.0795898
52112.21993,514.8768311
52124.31964,515.8504028
52136.41934,515.8504028
52148.51905,516.6437988
52160.61876,516.7907104
52172.71846,516.8101196
52184.81817,517.6268921
52196.91788,519.2651367
52209.01758,517.7805176
52221.11729,517.7093506
52233.21699,517.7093506
52245.3167,518.5963135
52257.41641,517.6038818
52269.51611,517.2575684
52281.61582,518.399292
52293.71553,520.572876
52305.81523,519.921936
52317.91494,519.921936
52330.01465,519.2399902
52342.11435,520.184021
52354.21406,520.9031372
52366.31376,523.041748
52378.41347,521.7246094
52390.51318,520.7665405
52402.61288,519.5356445
52414.71259,519.5356445
52426.8123,518.8552856
52438.912,518.3449707
52451.01171,518.6625366
52463.11142,520.081665
52475.21112,519.9844971
52487.31083,519.8964844
52499.41053,519.774292
52509.83969,518.7809448
52520.26884,517.3617554
52530.69799,515.3398438
52541.12714,519.1574097
52551.55629,519.1574097
52561.98544,519.6990967
52572.41459,522.1266479
52582.84374,519.4709473
52593.27289,520.5922241
52603.70204,520.5922241
52614.13119,526.4077759
52624.56034,526.2015381
52634.9895,523.2734375
52645.41865,520.9370117
52655.8478,525.1444702
52666.27695,525.1444702
52676.7061,527.2402344
52687.13525,525.4925537
52697.5644,520.9443359
52707.99355,519.5873413
52718.4227,520.1002197
52728.85185,520.1002197
52739.281,519.3644409
52749.71016,520.2055664
52760.13931,520.5567017
52770.56846,521.1351318
52780.99761,520.050415
52791.42676,520.050415
52801.85591,519.9835815
52812.28506,519.1464233
52822.71421,519.3826904
52833.14336,519.5721436
52843.57251,519.3614502
52854.00166,519.3614502
52865.45766,519.46521
52876.91365,520.5627441
52888.36964,520.9423218
52899.82563,520.7503662
52911.28162,520.465271
52922.73761,521.8319092
52934.19361,520.9535522
52945.6496,520.0964966
52957.10559,519.939209
52968.56158,520.2005005
52980.01757,520.1877441
52991.47357,520.1877441
53002.92956,520.7414551
53014.38555,520.6171875
53025.84154,521.9187012
53037.29753,521.9511719
53048.75352,521.4537964
53060.20952,521.4537964
53071.66551,521.7736206
53083.1215,521.8076172
53094.57749,521.7125854
53106.03348,521.0662842
53117.48948,521.1906738
53128.94547,519.2467651
53140.40146,519.2467651
53151.85745,519.0284424
53163.31344,517.699707
53174.76943,519.1533203
53186.22543,519.4318237
53197.68142,519.3491211
53209.13741,519.4718018
53220.5934,519.6466064
53232.04939,519.651001
53243.50538,519.8256836
53254.96138,520.3800659
53266.41737,518.100708
53277.87336,520.1383057
53289.32935,520.1383057
53300.78534,520.1465454
53312.24134,520.8793335
53323.69733,520.7134399
53335.15332,521.2449951
53346.60931,520.8517456
53358.0653,520.5995483
53369.72545,520.5995483
53381.38559,520.9994507
53393.04574,520.9951782
53404.70588,520.6038208
53416.36603,521.2885132
53428.02617,521.3857422
53439.68632,522.1273193
53451.34646,521.385498
53463.00661,522.3047485
53474.66675,521.9414063
53486.3269,522.4422607
53497.98704,521.9284058
53509.64719,522.0404053
53521.30733,523.9172974
53532.96748,522.2832031
53544.62763,522.8480225
53556.28777,522.4871826
53567.94792,523.9147949
53579.60806,526.6634521
53591.26821,528.9540405
53602.92835,530.8533325
53614.5885,532.0727539
53626.24864,532.0727539
53637.90879,524.6679077
53649.56893,524.6340942
53661.22908,528.8148804
53672.88922,529.3024902
53684.54937,529.9526367
53696.20951,530.2732544
53707.86966,528.0708618
53719.5298,528.7575073
53731.18995,526.0751953
53742.85009,523.3560791
